id,crmid,propensity_account_upgrade,propensity_premium
7dceadee-7a33-11ea-a314-b88a60e194fb,crmid:9115775,5,3
7dcefc0c-7a33-11ea-808b-b88a60e194fb,crmid:7526993,5,7
7dcf7134-7a33-11ea-8a78-b88a60e194fb,crmid:3869987,7,6
7dcfbf62-7a33-11ea-acd2-b88a60e194fb,crmid:7285775,9,6
7dd05a98-7a33-11ea-8f0f-b88a60e194fb,crmid:5109438,1,8
7dd0a9c6-7a33-11ea-ab91-b88a60e194fb,crmid:9616301,7,6
7dd0f7ec-7a33-11ea-a1de-b88a60e194fb,crmid:9724646,3,2
7dd16bf6-7a33-11ea-8fe9-b88a60e194fb,crmid:3360776,8,6
7dd1e234-7a33-11ea-92dd-b88a60e194fb,crmid:5480375,2,5
7dd22ff4-7a33-11ea-81c5-b88a60e194fb,crmid:9507336,3,8
7dd2a57a-7a33-11ea-8f82-b88a60e194fb,crmid:1622933,4,2
7dd341dc-7a33-11ea-9d94-b88a60e194fb,crmid:8850923,9,8
7dd38ff0-7a33-11ea-b00d-b88a60e194fb,crmid:2020691,3,7
7dd40510-7a33-11ea-a428-b88a60e194fb,crmid:9796905,1,3
7dd45338-7a33-11ea-a27a-b88a60e194fb,crmid:6410695,9,2
7dd4c758-7a33-11ea-a855-b88a60e194fb,crmid:5476780,1,6
7dd53c78-7a33-11ea-95c9-b88a60e194fb,crmid:3954004,2,8
7dd58bdc-7a33-11ea-813e-b88a60e194fb,crmid:6352362,4,2
7dd5ffd2-7a33-11ea-8247-b88a60e194fb,crmid:5408035,1,4
7dd64dee-7a33-11ea-9d55-b88a60e194fb,crmid:4266080,4,7
7dd6c330-7a33-11ea-b76e-b88a60e194fb,crmid:5067504,9,2
7dd93534-7a33-11ea-a67e-b88a60e194fb,crmid:9091768,5,7
7dd9a948-7a33-11ea-a620-b88a60e194fb,crmid:6980398,2,7
7dd9f766-7a33-11ea-bcff-b88a60e194fb,crmid:8614240,9,2
7dda6c98-7a33-11ea-b99a-b88a60e194fb,crmid:5634533,2,7
7ddabac2-7a33-11ea-ab10-b88a60e194fb,crmid:9777591,3,6
7ddb2fe4-7a33-11ea-96d7-b88a60e194fb,crmid:8139465,8,7
7ddba512-7a33-11ea-bb89-b88a60e194fb,crmid:1037848,3,4
7ddc1a46-7a33-11ea-8678-b88a60e194fb,crmid:9098843,9,1
7ddc685c-7a33-11ea-900e-b88a60e194fb,crmid:4949984,1,6
7ddcdd94-7a33-11ea-a1bf-b88a60e194fb,crmid:3061494,3,9
7ddd2bb4-7a33-11ea-9bb6-b88a60e194fb,crmid:5861271,7,5
7dddc81a-7a33-11ea-82de-b88a60e194fb,crmid:8975584,6,1
7dde3d24-7a33-11ea-834c-b88a60e194fb,crmid:1434556,5,8
7dde8b40-7a33-11ea-bc09-b88a60e194fb,crmid:4891769,2,7
7ddf006e-7a33-11ea-ad47-b88a60e194fb,crmid:9804866,9,5
7ddf4e90-7a33-11ea-aac5-b88a60e194fb,crmid:9404530,3,2
7ddfc3d2-7a33-11ea-9cce-b88a60e194fb,crmid:1432935,3,7
7de03958-7a33-11ea-a005-b88a60e194fb,crmid:6595636,4,4
7de08780-7a33-11ea-afe1-b88a60e194fb,crmid:8493284,2,7
7de0fc40-7a33-11ea-8703-b88a60e194fb,crmid:3654420,6,9
7de14a5e-7a33-11ea-b8e3-b88a60e194fb,crmid:4991161,4,7
7de1bf82-7a33-11ea-a4da-b88a60e194fb,crmid:1022627,7,7
7de25bcc-7a33-11ea-95f2-b88a60e194fb,crmid:1676739,9,7
7de2a9ee-7a33-11ea-9915-b88a60e194fb,crmid:4303506,4,9
7de31f10-7a33-11ea-92a1-b88a60e194fb,crmid:3497594,1,6
7de36d62-7a33-11ea-a75c-b88a60e194fb,crmid:2599066,3,1
7de3e3c0-7a33-11ea-ae20-b88a60e194fb,crmid:4646086,7,8
7de4321a-7a33-11ea-bb11-b88a60e194fb,crmid:6130941,2,8
7de4a5ac-7a33-11ea-b987-b88a60e194fb,crmid:9397309,1,7
7de4f51c-7a33-11ea-9fe4-b88a60e194fb,crmid:7995599,7,1
7de5691a-7a33-11ea-88fd-b88a60e194fb,crmid:7834598,3,4
7de5dfa8-7a33-11ea-aa92-b88a60e194fb,crmid:9219927,5,1
7de62da2-7a33-11ea-9997-b88a60e194fb,crmid:4094400,1,2
7de6c9dc-7a33-11ea-9740-b88a60e194fb,crmid:5614535,1,7
7de73f14-7a33-11ea-b160-b88a60e194fb,crmid:8578189,2,3
7de7b464-7a33-11ea-97bc-b88a60e194fb,crmid:4136333,1,3
7de801e6-7a33-11ea-8754-b88a60e194fb,crmid:5626253,5,7
7de89e14-7a33-11ea-85f0-b88a60e194fb,crmid:9886447,5,4
7de91414-7a33-11ea-9ab1-b88a60e194fb,crmid:9171319,8,8
7de961fe-7a33-11ea-bfa7-b88a60e194fb,crmid:6895932,7,9
7de9d71c-7a33-11ea-92b3-b88a60e194fb,crmid:2627222,1,7
7dea2562-7a33-11ea-b28d-b88a60e194fb,crmid:2477099,4,2
7dea9b4c-7a33-11ea-ba68-b88a60e194fb,crmid:9571600,7,7
7deb35d4-7a33-11ea-a094-b88a60e194fb,crmid:6279793,4,8
7deb84f4-7a33-11ea-b0d0-b88a60e194fb,crmid:1573122,4,1
7debfa18-7a33-11ea-ba84-b88a60e194fb,crmid:7504320,6,3
7dec6ff4-7a33-11ea-976c-b88a60e194fb,crmid:7728528,9,7
7dece48a-7a33-11ea-b820-b88a60e194fb,crmid:6557519,4,3
7ded58b4-7a33-11ea-84a2-b88a60e194fb,crmid:9739698,6,8
7dedcde2-7a33-11ea-83ec-b88a60e194fb,crmid:5884925,7,7
7dee42a8-7a33-11ea-9bb6-b88a60e194fb,crmid:5413165,7,2
7deeb7f0-7a33-11ea-9b3c-b88a60e194fb,crmid:4495712,6,2
7def2d70-7a33-11ea-9275-b88a60e194fb,crmid:1462944,8,4
7defa36c-7a33-11ea-a5d0-b88a60e194fb,crmid:3734116,4,7
7df03f8a-7a33-11ea-8341-b88a60e194fb,crmid:3294336,7,9
7df0b390-7a33-11ea-8d72-b88a60e194fb,crmid:1425169,6,7
7df101ac-7a33-11ea-b883-b88a60e194fb,crmid:3562380,4,9
7df17822-7a33-11ea-85f2-b88a60e194fb,crmid:4403828,3,8
7df1ed86-7a33-11ea-86ec-b88a60e194fb,crmid:8011060,2,7
7df26258-7a33-11ea-9517-b88a60e194fb,crmid:7075333,7,7
7df2af76-7a33-11ea-a54c-b88a60e194fb,crmid:7668340,6,4
7df325c6-7a33-11ea-b6ce-b88a60e194fb,crmid:6392614,2,7
7df373d8-7a33-11ea-b6c6-b88a60e194fb,crmid:4919294,7,8
7df4363a-7a33-11ea-b6b3-b88a60e194fb,crmid:5520573,2,3
7df48434-7a33-11ea-a836-b88a60e194fb,crmid:8820723,7,8
7df5217e-7a33-11ea-87c7-b88a60e194fb,crmid:3679157,2,7
7df56f9c-7a33-11ea-a96c-b88a60e194fb,crmid:2221324,9,7
7df5e4ca-7a33-11ea-be22-b88a60e194fb,crmid:4182728,7,9
7df658f6-7a33-11ea-a555-b88a60e194fb,crmid:5806149,4,7
7df6cf2e-7a33-11ea-8e7b-b88a60e194fb,crmid:7180378,3,3
7df74464-7a33-11ea-9769-b88a60e194fb,crmid:4086341,2,5
7df7b990-7a33-11ea-9218-b88a60e194fb,crmid:6514356,1,8
7df82eba-7a33-11ea-8878-b88a60e194fb,crmid:3144906,1,3
7df8a31e-7a33-11ea-af92-b88a60e194fb,crmid:8182746,8,9
7df917f4-7a33-11ea-a706-b88a60e194fb,crmid:7905199,4,8
7df9662e-7a33-11ea-90f6-b88a60e194fb,crmid:6971550,2,8
7dfa036e-7a33-11ea-87f5-b88a60e194fb,crmid:7554681,4,1
7dfa779c-7a33-11ea-8743-b88a60e194fb,crmid:9089497,7,7
7dfac652-7a33-11ea-86f9-b88a60e194fb,crmid:6725393,7,1
7dfb3c14-7a33-11ea-bb70-b88a60e194fb,crmid:5000306,2,7
7dfbb03a-7a33-11ea-9ede-b88a60e194fb,crmid:3807497,9,7
7dfc4cbe-7a33-11ea-ac14-b88a60e194fb,crmid:9784632,2,4
7dfc9b90-7a33-11ea-b79d-b88a60e194fb,crmid:8084952,1,3
7dfd10ae-7a33-11ea-bac2-b88a60e194fb,crmid:7269473,8,2
7dfd84e2-7a33-11ea-a444-b88a60e194fb,crmid:4410455,4,7
7dfdd408-7a33-11ea-a87f-b88a60e194fb,crmid:3511299,1,3
7dfe7050-7a33-11ea-8e3f-b88a60e194fb,crmid:8143545,5,7
7dfebd40-7a33-11ea-a5c3-b88a60e194fb,crmid:3878393,1,4
7dff3388-7a33-11ea-89c7-b88a60e194fb,crmid:5311616,4,7
7dffa7e4-7a33-11ea-bfec-b88a60e194fb,crmid:1015601,2,8
7e001df8-7a33-11ea-8568-b88a60e194fb,crmid:5693481,7,1
7e006c6e-7a33-11ea-a98f-b88a60e194fb,crmid:9666973,3,5
7e00e186-7a33-11ea-ab93-b88a60e194fb,crmid:9236646,4,1
7e01a4e2-7a33-11ea-932a-b88a60e194fb,crmid:1789535,8,7
7e01f2f6-7a33-11ea-8a20-b88a60e194fb,crmid:9735166,7,2
7e0266c0-7a33-11ea-8198-b88a60e194fb,crmid:8716970,8,4
7e02dc08-7a33-11ea-9e0a-b88a60e194fb,crmid:6845569,3,3
7e037998-7a33-11ea-8c32-b88a60e194fb,crmid:1831129,2,9
7e03c7b6-7a33-11ea-af6c-b88a60e194fb,crmid:2981899,1,8
7e043b80-7a33-11ea-a147-b88a60e194fb,crmid:1696531,1,9
7e0489a2-7a33-11ea-8dd9-b88a60e194fb,crmid:8681033,1,1
7e04feca-7a33-11ea-a2a1-b88a60e194fb,crmid:3283139,5,3
7e054cf4-7a33-11ea-8e97-b88a60e194fb,crmid:2000397,2,3
7e05c21e-7a33-11ea-aa86-b88a60e194fb,crmid:3132085,1,1
7e061040-7a33-11ea-8f3e-b88a60e194fb,crmid:6306557,5,3
7e068566-7a33-11ea-95c8-b88a60e194fb,crmid:1064772,4,6
7e06fa9e-7a33-11ea-8854-b88a60e194fb,crmid:2574516,1,4
7e0748be-7a33-11ea-970b-b88a60e194fb,crmid:7224590,3,7
7e07e500-7a33-11ea-8cf0-b88a60e194fb,crmid:4895327,3,2
7e085a2c-7a33-11ea-be28-b88a60e194fb,crmid:3870160,3,8
7e08a846-7a33-11ea-ae8a-b88a60e194fb,crmid:6620767,4,7
7e0944b6-7a33-11ea-9ed1-b88a60e194fb,crmid:1740155,6,4
7e09b9c8-7a33-11ea-bf6e-b88a60e194fb,crmid:1977956,8,8
7e0a2f58-7a33-11ea-adce-b88a60e194fb,crmid:4454145,4,9
7e0acba8-7a33-11ea-a194-b88a60e194fb,crmid:7638873,9,7
7e0b4194-7a33-11ea-9a22-b88a60e194fb,crmid:1524255,2,2
7e0bb5a8-7a33-11ea-a1f7-b88a60e194fb,crmid:3217150,3,3
7e0c2ba8-7a33-11ea-807d-b88a60e194fb,crmid:4276106,1,2
7e0c7976-7a33-11ea-8d32-b88a60e194fb,crmid:9713993,6,2
7e0d15fa-7a33-11ea-a67d-b88a60e194fb,crmid:6193187,8,2
7e0d8b52-7a33-11ea-aea1-b88a60e194fb,crmid:2892930,2,1
7e0dff7e-7a33-11ea-88f8-b88a60e194fb,crmid:9760379,4,8
7e0e4d8a-7a33-11ea-846b-b88a60e194fb,crmid:6243868,5,7
7e0ec3f8-7a33-11ea-97e8-b88a60e194fb,crmid:2444217,7,9
7e0f1238-7a33-11ea-8b96-b88a60e194fb,crmid:1675412,4,3
7e0f600a-7a33-11ea-9e99-b88a60e194fb,crmid:6941192,9,8
7e0fd53a-7a33-11ea-b7db-b88a60e194fb,crmid:5406065,6,2
7e102362-7a33-11ea-8262-b88a60e194fb,crmid:5405908,1,3
7e10718a-7a33-11ea-b830-b88a60e194fb,crmid:2077889,5,8
7e1357a6-7a33-11ea-8301-b88a60e194fb,crmid:7077710,4,7
7e13cd14-7a33-11ea-84dc-b88a60e194fb,crmid:1447308,3,9
7e1419fa-7a33-11ea-870e-b88a60e194fb,crmid:7262971,2,6
7e148f9a-7a33-11ea-83ee-b88a60e194fb,crmid:8487023,4,2
7e150466-7a33-11ea-b20a-b88a60e194fb,crmid:8698416,6,7
7e155300-7a33-11ea-8322-b88a60e194fb,crmid:2487888,7,7
7e15c8ae-7a33-11ea-9b5f-b88a60e194fb,crmid:3274074,3,7
7e161752-7a33-11ea-a2b4-b88a60e194fb,crmid:7317012,9,8
7e1664ee-7a33-11ea-b05f-b88a60e194fb,crmid:1427530,3,2
7e16d91c-7a33-11ea-989a-b88a60e194fb,crmid:5206748,2,7
7e17279c-7a33-11ea-8bab-b88a60e194fb,crmid:9107489,8,2
7e17c540-7a33-11ea-b09f-b88a60e194fb,crmid:7009319,1,3
7e1838c2-7a33-11ea-a0ab-b88a60e194fb,crmid:9366284,6,5
7e18af46-7a33-11ea-b729-b88a60e194fb,crmid:7169842,4,2
7e18fcf6-7a33-11ea-bd13-b88a60e194fb,crmid:3592615,2,7
7e19727a-7a33-11ea-9f69-b88a60e194fb,crmid:2291859,7,2
7e19e828-7a33-11ea-a11a-b88a60e194fb,crmid:1701852,2,1
7e1a35a4-7a33-11ea-ba2d-b88a60e194fb,crmid:7736098,8,3
7e1aaafe-7a33-11ea-9777-b88a60e194fb,crmid:2689088,5,6
7e1b2136-7a33-11ea-a509-b88a60e194fb,crmid:9965786,3,7
7e1b957a-7a33-11ea-9fca-b88a60e194fb,crmid:8639651,7,3
7e1be376-7a33-11ea-a33b-b88a60e194fb,crmid:9957850,5,8
7e1c8080-7a33-11ea-9bf8-b88a60e194fb,crmid:6517246,1,2
7e1cf4e4-7a33-11ea-85b6-b88a60e194fb,crmid:3485577,1,8
7e1d69ec-7a33-11ea-8dd8-b88a60e194fb,crmid:8928145,5,7
7e1db84c-7a33-11ea-9027-b88a60e194fb,crmid:4207766,6,7
7e1e2d6e-7a33-11ea-8e7c-b88a60e194fb,crmid:5045521,1,8
7e1e7a6e-7a33-11ea-9d00-b88a60e194fb,crmid:7489582,4,3
7e1ef05c-7a33-11ea-80da-b88a60e194fb,crmid:7188823,6,3
7e1f6592-7a33-11ea-91c4-b88a60e194fb,crmid:2184253,2,8
7e1fb3b6-7a33-11ea-b5be-b88a60e194fb,crmid:1324096,6,4
7e2001d2-7a33-11ea-bca5-b88a60e194fb,crmid:3027893,9,7
7e20773e-7a33-11ea-871e-b88a60e194fb,crmid:6722224,3,6
7e20ec6e-7a33-11ea-9ac9-b88a60e194fb,crmid:4729011,4,9
7e21615c-7a33-11ea-acc5-b88a60e194fb,crmid:6163134,2,4
7e21af9e-7a33-11ea-b3a6-b88a60e194fb,crmid:8420388,2,7
7e21fd00-7a33-11ea-a260-b88a60e194fb,crmid:7463427,7,9
7e22733e-7a33-11ea-a4e3-b88a60e194fb,crmid:5645434,6,8
7e22c0dc-7a33-11ea-82fd-b88a60e194fb,crmid:5134168,7,4
7e23351c-7a33-11ea-9cc2-b88a60e194fb,crmid:3767074,1,3
7e23abd4-7a33-11ea-b91c-b88a60e194fb,crmid:4905104,4,7
7e2420e2-7a33-11ea-975a-b88a60e194fb,crmid:4637734,4,3
7e246e86-7a33-11ea-ab14-b88a60e194fb,crmid:2186028,8,6
7e250ae8-7a33-11ea-98ff-b88a60e194fb,crmid:7376097,7,8
7e258022-7a33-11ea-81a0-b88a60e194fb,crmid:1645357,3,6
7e25f5a8-7a33-11ea-93b9-b88a60e194fb,crmid:3868570,2,4
7e266acc-7a33-11ea-a815-b88a60e194fb,crmid:4195671,1,4
7e26deae-7a33-11ea-800d-b88a60e194fb,crmid:7124145,7,1
7e272d4c-7a33-11ea-9732-b88a60e194fb,crmid:1523578,9,7
7e27c988-7a33-11ea-87f3-b88a60e194fb,crmid:9051330,9,1
7e283e2e-7a33-11ea-b089-b88a60e194fb,crmid:2698273,2,4
7e28b338-7a33-11ea-aaf6-b88a60e194fb,crmid:4266317,6,2
7e2929cc-7a33-11ea-ba6f-b88a60e194fb,crmid:2446313,5,2
7e297792-7a33-11ea-bf89-b88a60e194fb,crmid:3343880,4,8
7e2a13ee-7a33-11ea-83e4-b88a60e194fb,crmid:8740225,4,3
7e2a619e-7a33-11ea-abd0-b88a60e194fb,crmid:4854060,9,6
7e2ad736-7a33-11ea-94e9-b88a60e194fb,crmid:8246796,1,7
7e2b4cd0-7a33-11ea-8bd7-b88a60e194fb,crmid:6128627,6,6
7e2bc212-7a33-11ea-ae98-b88a60e194fb,crmid:8653469,1,7
7e2c0ef6-7a33-11ea-a4f1-b88a60e194fb,crmid:4677355,3,8
7e2c84c8-7a33-11ea-82c0-b88a60e194fb,crmid:7468924,8,6
7e2cf918-7a33-11ea-9eff-b88a60e194fb,crmid:5565789,9,5
7e2d6e94-7a33-11ea-bcd3-b88a60e194fb,crmid:3478472,2,3
7e2dbdc6-7a33-11ea-b240-b88a60e194fb,crmid:9183250,2,3
7e2e32dc-7a33-11ea-a1fc-b88a60e194fb,crmid:7193647,4,1
7e2ef62c-7a33-11ea-a758-b88a60e194fb,crmid:7855749,3,7
7e2f4454-7a33-11ea-a756-b88a60e194fb,crmid:4421306,7,2
7e2fb98a-7a33-11ea-b5bc-b88a60e194fb,crmid:2558285,2,8
7e30079a-7a33-11ea-aa5b-b88a60e194fb,crmid:2452407,4,6
7e30a32e-7a33-11ea-a8c7-b88a60e194fb,crmid:8635321,3,3
7e30f224-7a33-11ea-ae8c-b88a60e194fb,crmid:5668153,4,7
7e31672e-7a33-11ea-865e-b88a60e194fb,crmid:6471576,4,2
7e31db12-7a33-11ea-9457-b88a60e194fb,crmid:6466352,1,8
7e32509c-7a33-11ea-be1c-b88a60e194fb,crmid:5284753,7,8
7e32c6b6-7a33-11ea-88d4-b88a60e194fb,crmid:8699287,2,1
7e333b30-7a33-11ea-aae3-b88a60e194fb,crmid:4680415,5,6
7e33d6be-7a33-11ea-8ab1-b88a60e194fb,crmid:1126434,2,3
7e3424d4-7a33-11ea-a776-b88a60e194fb,crmid:8354359,6,3
7e347424-7a33-11ea-b8e5-b88a60e194fb,crmid:3392193,7,3
7e34e82c-7a33-11ea-a9d4-b88a60e194fb,crmid:6462081,5,3
7e353766-7a33-11ea-8596-b88a60e194fb,crmid:2542442,6,8
7e35ab82-7a33-11ea-855f-b88a60e194fb,crmid:3239610,3,4
7e3621dc-7a33-11ea-9797-b88a60e194fb,crmid:5258140,4,3
7e366ffe-7a33-11ea-b0d1-b88a60e194fb,crmid:9273851,4,8
7e36e40c-7a33-11ea-90e0-b88a60e194fb,crmid:9987094,2,2
7e37595c-7a33-11ea-b21a-b88a60e194fb,crmid:9587505,3,9
7e37f686-7a33-11ea-bf72-b88a60e194fb,crmid:9580686,5,1
7e386bb6-7a33-11ea-a7a8-b88a60e194fb,crmid:8963829,3,7
7e38e10a-7a33-11ea-aa60-b88a60e194fb,crmid:5258451,6,3
7e39564c-7a33-11ea-8b41-b88a60e194fb,crmid:6245465,1,5
7e39a446-7a33-11ea-b78a-b88a60e194fb,crmid:3980437,9,8
7e3a184a-7a33-11ea-9d7d-b88a60e194fb,crmid:3581925,8,7
7e3a6662-7a33-11ea-8246-b88a60e194fb,crmid:3429305,3,7
7e3adcae-7a33-11ea-a51e-b88a60e194fb,crmid:2654226,3,2
7e3b51ee-7a33-11ea-8f1f-b88a60e194fb,crmid:5566561,9,7
7e3bc71a-7a33-11ea-b144-b88a60e194fb,crmid:2578691,2,7
7e3c153e-7a33-11ea-abe0-b88a60e194fb,crmid:7100092,5,2
7e3cb176-7a33-11ea-aa9d-b88a60e194fb,crmid:5881295,8,2
7e3d2692-7a33-11ea-9221-b88a60e194fb,crmid:6540380,6,8
7e3d9ac8-7a33-11ea-889c-b88a60e194fb,crmid:1823289,4,5
7e3de9e8-7a33-11ea-aa94-b88a60e194fb,crmid:3910665,2,3
7e3e5dfa-7a33-11ea-9508-b88a60e194fb,crmid:3721279,1,1
7e3eadcc-7a33-11ea-85ca-b88a60e194fb,crmid:4132152,2,4
7e3f22b4-7a33-11ea-99cb-b88a60e194fb,crmid:7418340,8,8
7e3f7088-7a33-11ea-a2aa-b88a60e194fb,crmid:5129147,1,8
7e3fe492-7a33-11ea-8d4f-b88a60e194fb,crmid:5164102,8,8
7e4032be-7a33-11ea-bed2-b88a60e194fb,crmid:3220610,7,8
7e40a910-7a33-11ea-9e21-b88a60e194fb,crmid:4206759,4,7
7e414564-7a33-11ea-bd50-b88a60e194fb,crmid:5411639,4,7
7e41936c-7a33-11ea-973f-b88a60e194fb,crmid:8153249,4,1
7e41e192-7a33-11ea-972b-b88a60e194fb,crmid:9152181,6,4
7e4256fa-7a33-11ea-a8c3-b88a60e194fb,crmid:5730413,1,7
7e42cbf8-7a33-11ea-a16b-b88a60e194fb,crmid:8627786,9,7
7e431a22-7a33-11ea-96de-b88a60e194fb,crmid:7564755,7,3
7e438f68-7a33-11ea-983e-b88a60e194fb,crmid:3001936,4,7
7e43dc2c-7a33-11ea-8fd9-b88a60e194fb,crmid:8197326,2,8
7e445290-7a33-11ea-88ce-b88a60e194fb,crmid:7082179,2,3
7e44a0a6-7a33-11ea-855f-b88a60e194fb,crmid:2649344,1,1
7e4515e6-7a33-11ea-bdad-b88a60e194fb,crmid:7063346,2,8
7e45b218-7a33-11ea-88a1-b88a60e194fb,crmid:4977174,7,7
7e45ff30-7a33-11ea-b490-b88a60e194fb,crmid:4349606,9,7
7e46745e-7a33-11ea-a887-b88a60e194fb,crmid:7487327,1,8
7e46c38c-7a33-11ea-860b-b88a60e194fb,crmid:9880196,9,7
7e4711a4-7a33-11ea-b8c2-b88a60e194fb,crmid:6152266,4,6
7e4786ee-7a33-11ea-bc5e-b88a60e194fb,crmid:8934065,4,7
7e47d4e8-7a33-11ea-92d7-b88a60e194fb,crmid:1943756,7,3
7e484a62-7a33-11ea-bf72-b88a60e194fb,crmid:9375502,3,7
7e489852-7a33-11ea-85f0-b88a60e194fb,crmid:5150368,4,7
7e490d76-7a33-11ea-a10c-b88a60e194fb,crmid:1522742,3,7
7e4b7e06-7a33-11ea-b7c2-b88a60e194fb,crmid:4509058,2,7
7e4bf3a6-7a33-11ea-929d-b88a60e194fb,crmid:9098649,9,2
7e4c68de-7a33-11ea-9be6-b88a60e194fb,crmid:8214802,2,3
7e4cb6e6-7a33-11ea-afee-b88a60e194fb,crmid:6060965,1,5
7e4d0540-7a33-11ea-a565-b88a60e194fb,crmid:1176103,2,9
7e4d7a54-7a33-11ea-a87f-b88a60e194fb,crmid:1816569,1,5
7e4def0c-7a33-11ea-a865-b88a60e194fb,crmid:6174830,1,5
7e4e8b6c-7a33-11ea-a370-b88a60e194fb,crmid:2877996,1,8
7e4ed998-7a33-11ea-9a4d-b88a60e194fb,crmid:5382635,9,7
7e4f4f02-7a33-11ea-b3fc-b88a60e194fb,crmid:8426752,9,4
7e4f9c18-7a33-11ea-a818-b88a60e194fb,crmid:9358581,6,5
7e50399a-7a33-11ea-bb17-b88a60e194fb,crmid:3878591,2,4
7e50aed8-7a33-11ea-b023-b88a60e194fb,crmid:3050385,5,7
7e50fc76-7a33-11ea-adcd-b88a60e194fb,crmid:7237129,8,2
7e5171d2-7a33-11ea-9d3c-b88a60e194fb,crmid:3706315,2,3
7e51e74a-7a33-11ea-bcd1-b88a60e194fb,crmid:5566759,3,3
7e525c18-7a33-11ea-bdb0-b88a60e194fb,crmid:8212765,3,7
7e52aa50-7a33-11ea-a010-b88a60e194fb,crmid:7513283,6,4
7e531fa4-7a33-11ea-bfef-b88a60e194fb,crmid:3842995,5,7
7e5393b8-7a33-11ea-aedf-b88a60e194fb,crmid:4368250,3,3
7e53e2d0-7a33-11ea-83de-b88a60e194fb,crmid:8835681,1,7
7e5430f6-7a33-11ea-b94f-b88a60e194fb,crmid:2217881,4,7
7e54f59c-7a33-11ea-920d-b88a60e194fb,crmid:5134511,3,2
7e554252-7a33-11ea-8c67-b88a60e194fb,crmid:5206130,1,4
7e55b780-7a33-11ea-bbd5-b88a60e194fb,crmid:5316444,4,7
7e5605ae-7a33-11ea-8d9a-b88a60e194fb,crmid:6648916,9,8
7e5679b6-7a33-11ea-87db-b88a60e194fb,crmid:9719971,4,3
7e56c800-7a33-11ea-96aa-b88a60e194fb,crmid:7768383,2,7
7e573dc6-7a33-11ea-82c7-b88a60e194fb,crmid:2828225,6,3
7e578bee-7a33-11ea-b9df-b88a60e194fb,crmid:4340609,7,8
7e580134-7a33-11ea-ae39-b88a60e194fb,crmid:2244146,4,7
7e584f66-7a33-11ea-8871-b88a60e194fb,crmid:3941480,1,1
7e589d76-7a33-11ea-b853-b88a60e194fb,crmid:2118953,5,8
7e593a1e-7a33-11ea-a960-b88a60e194fb,crmid:6124126,2,2
7e598840-7a33-11ea-82b2-b88a60e194fb,crmid:7301759,7,1
7e59fd4a-7a33-11ea-bd46-b88a60e194fb,crmid:3391799,2,7
7e5a4b64-7a33-11ea-b2ea-b88a60e194fb,crmid:6721616,5,7
7e5ac078-7a33-11ea-9700-b88a60e194fb,crmid:2554195,1,6
7e5b0eca-7a33-11ea-a690-b88a60e194fb,crmid:7787098,6,7
7e5b834a-7a33-11ea-8960-b88a60e194fb,crmid:8969743,4,9
7e5bf910-7a33-11ea-8c92-b88a60e194fb,crmid:8636586,2,5
7e5c6d40-7a33-11ea-97b8-b88a60e194fb,crmid:2227682,2,1
7e5cbc68-7a33-11ea-bea2-b88a60e194fb,crmid:6008516,2,2
7e5d589e-7a33-11ea-b42a-b88a60e194fb,crmid:1775427,7,2
7e5dcdca-7a33-11ea-ba88-b88a60e194fb,crmid:1940850,9,8
7e5e1bf0-7a33-11ea-84fd-b88a60e194fb,crmid:7489752,5,8
7e5e901c-7a33-11ea-b0c0-b88a60e194fb,crmid:6763048,5,7
7e5f2ce6-7a33-11ea-89c7-b88a60e194fb,crmid:2125435,2,3
7e5f7aa2-7a33-11ea-8100-b88a60e194fb,crmid:7698258,3,9
7e5fefd0-7a33-11ea-abc6-b88a60e194fb,crmid:8444470,3,7
7e603dee-7a33-11ea-90ef-b88a60e194fb,crmid:5178528,1,9
7e60b31c-7a33-11ea-9228-b88a60e194fb,crmid:5191034,3,7
7e612850-7a33-11ea-8057-b88a60e194fb,crmid:4098668,2,2
7e619ea8-7a33-11ea-8116-b88a60e194fb,crmid:2326079,5,1
7e623b00-7a33-11ea-8307-b88a60e194fb,crmid:5650363,6,7
7e628908-7a33-11ea-9714-b88a60e194fb,crmid:3362876,3,7
7e62fde8-7a33-11ea-bc67-b88a60e194fb,crmid:9226544,2,5
7e634c62-7a33-11ea-9e87-b88a60e194fb,crmid:7038735,5,3
7e63c18c-7a33-11ea-9be5-b88a60e194fb,crmid:2368355,7,8
7e640fb0-7a33-11ea-bf87-b88a60e194fb,crmid:3901438,6,9
7e64acd8-7a33-11ea-98bf-b88a60e194fb,crmid:2718749,9,6
7e6521e2-7a33-11ea-be73-b88a60e194fb,crmid:7463063,9,3
7e656f74-7a33-11ea-841c-b88a60e194fb,crmid:7204192,2,5
7e65e48c-7a33-11ea-9a6a-b88a60e194fb,crmid:2305572,2,4
7e665998-7a33-11ea-8e10-b88a60e194fb,crmid:1376723,1,6
7e66f5c2-7a33-11ea-946e-b88a60e194fb,crmid:9237247,2,7
7e6769e6-7a33-11ea-b328-b88a60e194fb,crmid:1224276,8,9
7e67b7dc-7a33-11ea-b5f1-b88a60e194fb,crmid:4527451,5,7
7e682d08-7a33-11ea-9ceb-b88a60e194fb,crmid:3762039,4,9
7e68a31c-7a33-11ea-99be-b88a60e194fb,crmid:1979419,1,7
7e68f1a8-7a33-11ea-a467-b88a60e194fb,crmid:1377175,5,2
